date,county,state,fips,cases,deaths
2022-03-01,Boone,Illinois,17007.0,13665,125.0
2022-03-01,Brown,Illinois,17009.0,2387,21.0
2022-03-01,Bureau,Illinois,17011.0,8276,139.0
2022-03-01,Calhoun,Illinois,17013.0,1514,8.0
2022-03-01,Carroll,Illinois,17015.0,4200,48.0
2022-03-01,Cass,Illinois,17017.0,4574,44.0
2022-03-01,Champaign,Illinois,17019.0,61513,292.0
2022-03-01,Christian,Illinois,17021.0,10068,128.0
2022-03-01,Clark,Illinois,17023.0,4800,59.0
2022-03-01,Clay,Illinois,17025.0,4726,70.0
2022-03-01,Clinton,Illinois,17027.0,11814,122.0
2022-03-01,Coles,Illinois,17029.0,15122,168.0
2022-03-01,Cook,Illinois,17031.0,1111943,14624.0
2022-03-01,Crawford,Illinois,17033.0,6142,58.0
2022-03-01,Cumberland,Illinois,17035.0,3335,49.0
2022-03-01,De Witt,Illinois,17039.0,4293,43.0
2022-03-01,DeKalb,Illinois,17037.0,22993,194.0
2022-03-01,Douglas,Illinois,17041.0,6427,59.0
2022-03-01,DuPage,Illinois,17043.0,205749,1763.0
2022-03-01,Edgar,Illinois,17045.0,5096,77.0
2022-03-01,Edwards,Illinois,17047.0,1763,28.0
2022-03-01,Effingham,Illinois,17049.0,10556,143.0
2022-03-01,Fayette,Illinois,17051.0,7039,97.0
2022-03-01,Ford,Illinois,17053.0,4380,72.0
2022-03-01,Franklin,Illinois,17055.0,12223,175.0
2022-03-01,Fulton,Illinois,17057.0,9931,133.0
2022-03-01,Gallatin,Illinois,17059.0,1390,17.0
2022-03-01,Greene,Illinois,17061.0,3576,56.0
2022-03-01,Grundy,Illinois,17063.0,12515,137.0
2022-03-01,Hamilton,Illinois,17065.0,2163,33.0
2022-03-01,Hancock,Illinois,17067.0,4352,55.0
2022-03-01,Hardin,Illinois,17069.0,1044,19.0
2022-03-01,Henderson,Illinois,17071.0,1144,26.0
2022-03-01,Henry,Illinois,17073.0,12538,145.0
2022-03-01,Iroquois,Illinois,17075.0,7096,113.0
2022-03-01,Jackson,Illinois,17077.0,15399,127.0
2022-03-01,Jasper,Illinois,17079.0,2667,28.0
2022-03-01,Jefferson,Illinois,17081.0,10975,171.0
2022-03-01,Jersey,Illinois,17083.0,6167,86.0
2022-03-01,Jo Daviess,Illinois,17085.0,3975,38.0
2022-03-01,Johnson,Illinois,17087.0,4400,46.0
2022-03-01,Kane,Illinois,17089.0,124502,1152.0
2022-03-01,Kankakee,Illinois,17091.0,28572,364.0
2022-03-01,Kendall,Illinois,17093.0,30513,164.0
2022-03-01,Knox,Illinois,17095.0,12465,239.0
2022-03-01,LaSalle,Illinois,17099.0,28581,431.0
2022-03-01,Lake,Illinois,17097.0,147185,1403.0
2022-03-01,Lawrence,Illinois,17101.0,5469,50.0
2022-03-01,Lee,Illinois,17103.0,8685,116.0
2022-03-01,Livingston,Illinois,17105.0,10609,148.0
2022-03-01,Logan,Illinois,17107.0,9367,97.0
2022-03-01,Macon,Illinois,17115.0,30224,341.0
2022-03-01,Macoupin,Illinois,17117.0,12644,166.0
2022-03-01,Madison,Illinois,17119.0,69729,844.0
2022-03-01,Marion,Illinois,17121.0,11792,212.0
2022-03-01,Marshall,Illinois,17123.0,2726,32.0
2022-03-01,Mason,Illinois,17125.0,3871,60.0
2022-03-01,Massac,Illinois,17127.0,3827,69.0
2022-03-01,McDonough,Illinois,17109.0,7118,98.0
2022-03-01,McHenry,Illinois,17111.0,74875,487.0
2022-03-01,McLean,Illinois,17113.0,49029,321.0
2022-03-01,Menard,Illinois,17129.0,3474,23.0
2022-03-01,Mercer,Illinois,17131.0,3965,46.0
2022-03-01,Monroe,Illinois,17133.0,9417,131.0
2022-03-01,Montgomery,Illinois,17135.0,9705,106.0
2022-03-01,Morgan,Illinois,17137.0,9366,144.0
2022-03-01,Moultrie,Illinois,17139.0,4036,52.0
2022-03-01,Ogle,Illinois,17141.0,13841,136.0
2022-03-01,Peoria,Illinois,17143.0,46023,555.0
2022-03-01,Perry,Illinois,17145.0,7375,104.0
2022-03-01,Piatt,Illinois,17147.0,4343,28.0
2022-03-01,Pike,Illinois,17149.0,4988,68.0
2022-03-01,Pope,Illinois,17151.0,944,8.0
2022-03-01,Pulaski,Illinois,17153.0,1713,18.0
2022-03-01,Putnam,Illinois,17155.0,1120,10.0
2022-03-01,Randolph,Illinois,17157.0,10385,127.0
2022-03-01,Richland,Illinois,17159.0,5147,82.0
2022-03-01,Rock Island,Illinois,17161.0,32830,509.0
2022-03-01,Saline,Illinois,17165.0,7777,108.0
2022-03-01,Sangamon,Illinois,17167.0,54213,417.0
2022-03-01,Schuyler,Illinois,17169.0,1935,29.0
2022-03-01,Scott,Illinois,17171.0,1244,11.0
2022-03-01,Shelby,Illinois,17173.0,6155,75.0
2022-03-01,St. Clair,Illinois,17163.0,68660,760.0
2022-03-01,Stark,Illinois,17175.0,1501,32.0
2022-03-01,Stephenson,Illinois,17177.0,11393,172.0
2022-03-01,Tazewell,Illinois,17179.0,36274,491.0
2022-03-01,Union,Illinois,17181.0,5332,67.0
2022-03-01,Unknown,Illinois,,0,2104.0
2022-03-01,Vermilion,Illinois,17183.0,27809,304.0
2022-03-01,Wabash,Illinois,17185.0,3728,30.0
2022-03-01,Warren,Illinois,17187.0,3973,83.0
2022-03-01,Washington,Illinois,17189.0,3400,40.0
2022-03-01,Wayne,Illinois,17191.0,5250,82.0
2022-03-01,White,Illinois,17193.0,4378,58.0
2022-03-01,Whiteside,Illinois,17195.0,15181,264.0
2022-03-01,Will,Illinois,17197.0,159806,1566.0
2022-03-01,Williamson,Illinois,17199.0,22365,254.0
2022-03-01,Winnebago,Illinois,17201.0,75776,826.0
2022-03-01,Woodford,Illinois,17203.0,10262,124.0
2022-04-01,Adams,Illinois,17001.0,22284,238.0
2022-04-01,Alexander,Illinois,17003.0,1276,15.0
2022-04-01,Bond,Illinois,17005.0,4317,37.0
2022-04-01,Boone,Illinois,17007.0,13782,128.0
2022-04-01,Brown,Illinois,17009.0,2407,21.0
2022-04-01,Bureau,Illinois,17011.0,8335,140.0
2022-04-01,Calhoun,Illinois,17013.0,1521,8.0
2022-04-01,Carroll,Illinois,17015.0,4243,49.0
2022-04-01,Cass,Illinois,17017.0,4606,44.0
2022-04-01,Champaign,Illinois,17019.0,62416,295.0
2022-04-01,Christian,Illinois,17021.0,10188,129.0
2022-04-01,Clark,Illinois,17023.0,4849,60.0
2022-04-01,Clay,Illinois,17025.0,4733,73.0
2022-04-01,Clinton,Illinois,17027.0,11952,122.0
2022-04-01,Coles,Illinois,17029.0,15254,172.0
2022-04-01,Cook,Illinois,17031.0,1128478,14820.0
2022-04-01,Crawford,Illinois,17033.0,6186,60.0
2022-04-01,Cumberland,Illinois,17035.0,3342,49.0
2022-04-01,De Witt,Illinois,17039.0,4316,44.0
2022-04-01,DeKalb,Illinois,17037.0,23293,199.0
2022-04-01,Douglas,Illinois,17041.0,6450,61.0
2022-04-01,DuPage,Illinois,17043.0,209648,1786.0
2022-04-01,Edgar,Illinois,17045.0,5160,79.0
2022-04-01,Edwards,Illinois,17047.0,1750,29.0
2022-04-01,Effingham,Illinois,17049.0,10640,146.0
2022-04-01,Fayette,Illinois,17051.0,7082,104.0
2022-04-01,Ford,Illinois,17053.0,4395,73.0
2022-04-01,Franklin,Illinois,17055.0,12269,177.0
2022-04-01,Fulton,Illinois,17057.0,10045,134.0
2022-04-01,Gallatin,Illinois,17059.0,1406,18.0
2022-04-01,Greene,Illinois,17061.0,3592,58.0
2022-04-01,Grundy,Illinois,17063.0,12616,140.0
2022-04-01,Hamilton,Illinois,17065.0,2173,34.0
2022-04-01,Hancock,Illinois,17067.0,4372,58.0
2022-04-01,Hardin,Illinois,17069.0,1053,20.0
2022-04-01,Henderson,Illinois,17071.0,1150,27.0
2022-04-01,Henry,Illinois,17073.0,12638,147.0
2022-04-01,Iroquois,Illinois,17075.0,7160,116.0
2022-04-01,Jackson,Illinois,17077.0,15516,130.0
2022-04-01,Jasper,Illinois,17079.0,2674,31.0
2022-04-01,Jefferson,Illinois,17081.0,11092,176.0
2022-04-01,Jersey,Illinois,17083.0,6205,90.0
2022-04-01,Jo Daviess,Illinois,17085.0,4025,39.0
2022-04-01,Johnson,Illinois,17087.0,4467,46.0
2022-04-01,Kane,Illinois,17089.0,125897,1173.0
2022-04-01,Kankakee,Illinois,17091.0,28773,373.0
2022-04-01,Kendall,Illinois,17093.0,30893,170.0
2022-04-01,Knox,Illinois,17095.0,12514,245.0
2022-04-01,LaSalle,Illinois,17099.0,28864,436.0
2022-04-01,Lake,Illinois,17097.0,149224,1442.0
2022-04-01,Lawrence,Illinois,17101.0,5481,51.0
2022-04-01,Lee,Illinois,17103.0,8762,118.0
2022-04-01,Livingston,Illinois,17105.0,10690,148.0
2022-04-01,Logan,Illinois,17107.0,9468,99.0
2022-04-01,Macon,Illinois,17115.0,30384,352.0
2022-04-01,Macoupin,Illinois,17117.0,12747,170.0
2022-04-01,Madison,Illinois,17119.0,70234,860.0
2022-04-01,Marion,Illinois,17121.0,11846,215.0
2022-04-01,Marshall,Illinois,17123.0,2761,33.0
2022-04-01,Mason,Illinois,17125.0,3891,61.0
2022-04-01,Massac,Illinois,17127.0,3869,69.0
2022-04-01,McDonough,Illinois,17109.0,7173,102.0
2022-04-01,McHenry,Illinois,17111.0,75786,505.0
2022-04-01,McLean,Illinois,17113.0,49574,325.0
2022-04-01,Menard,Illinois,17129.0,3495,24.0
2022-04-01,Mercer,Illinois,17131.0,4002,47.0
2022-04-01,Monroe,Illinois,17133.0,9467,127.0
2022-04-01,Montgomery,Illinois,17135.0,9772,111.0
2022-04-01,Morgan,Illinois,17137.0,9455,144.0
2022-04-01,Moultrie,Illinois,17139.0,4061,52.0
2022-04-01,Ogle,Illinois,17141.0,13934,136.0
2022-04-01,Peoria,Illinois,17143.0,46390,555.0
2022-04-01,Perry,Illinois,17145.0,7450,106.0
2022-04-01,Piatt,Illinois,17147.0,4394,29.0
2022-04-01,Pike,Illinois,17149.0,5019,68.0
2022-04-01,Pope,Illinois,17151.0,954,8.0
2022-04-01,Pulaski,Illinois,17153.0,1720,19.0
2022-04-01,Putnam,Illinois,17155.0,1134,10.0
2022-04-01,Randolph,Illinois,17157.0,10442,130.0
2022-04-01,Richland,Illinois,17159.0,5156,83.0
2022-04-01,Rock Island,Illinois,17161.0,33056,517.0
2022-04-01,Saline,Illinois,17165.0,7854,109.0
2022-04-01,Sangamon,Illinois,17167.0,54787,426.0
2022-04-01,Schuyler,Illinois,17169.0,1951,29.0
2022-04-01,Scott,Illinois,17171.0,1254,11.0
2022-04-01,Shelby,Illinois,17173.0,6192,79.0
2022-04-01,St. Clair,Illinois,17163.0,69266,769.0
2022-04-01,Stark,Illinois,17175.0,1511,32.0
2022-04-01,Stephenson,Illinois,17177.0,11464,175.0
2022-04-01,Tazewell,Illinois,17179.0,36567,494.0
2022-04-01,Union,Illinois,17181.0,5365,68.0
2022-04-01,Unknown,Illinois,,0,2256.0
2022-04-01,Vermilion,Illinois,17183.0,27861,311.0
2022-04-01,Wabash,Illinois,17185.0,3715,30.0
2022-04-01,Warren,Illinois,17187.0,3993,86.0
2022-04-01,Washington,Illinois,17189.0,3427,41.0
2022-04-01,Wayne,Illinois,17191.0,5286,84.0
2022-04-01,White,Illinois,17193.0,4405,58.0
2022-04-01,Whiteside,Illinois,17195.0,15323,267.0
2022-04-01,Will,Illinois,17197.0,161697,1593.0
2022-04-01,Williamson,Illinois,17199.0,22536,260.0
2022-04-01,Winnebago,Illinois,17201.0,76347,847.0
2022-04-01,Woodford,Illinois,17203.0,10354,124.0
2022-05-01,Adams,Illinois,17001.0,22407,238.0
2022-05-01,Alexander,Illinois,17003.0,1286,15.0
2022-05-01,Bond,Illinois,17005.0,4351,37.0
2022-05-01,Boone,Illinois,17007.0,13944,129.0
2022-05-01,Brown,Illinois,17009.0,2419,21.0
2022-05-01,Bureau,Illinois,17011.0,8396,140.0
2022-05-01,Calhoun,Illinois,17013.0,1526,8.0
2022-05-01,Carroll,Illinois,17015.0,4271,49.0
2022-05-01,Cass,Illinois,17017.0,4622,44.0
2022-05-01,Champaign,Illinois,17019.0,65310,296.0
2022-05-01,Christian,Illinois,17021.0,10274,129.0
2022-05-01,Clark,Illinois,17023.0,4865,60.0
2022-05-01,Clay,Illinois,17025.0,4742,74.0
2022-05-01,Clinton,Illinois,17027.0,12000,122.0
2022-05-01,Coles,Illinois,17029.0,15419,175.0
2022-05-01,Cook,Illinois,17031.0,1161686,14904.0
2022-05-01,Crawford,Illinois,17033.0,6214,61.0
2022-05-01,Cumberland,Illinois,17035.0,3368,49.0
2022-05-01,De Witt,Illinois,17039.0,4362,44.0
2022-05-01,DeKalb,Illinois,17037.0,23837,200.0
2022-05-01,Douglas,Illinois,17041.0,6520,61.0
2022-05-01,DuPage,Illinois,17043.0,216749,1796.0
2022-05-01,Edgar,Illinois,17045.0,5191,79.0
2022-05-01,Edwards,Illinois,17047.0,1743,29.0
2022-05-01,Effingham,Illinois,17049.0,10687,148.0
2022-05-01,Fayette,Illinois,17051.0,7123,104.0
2022-05-01,Ford,Illinois,17053.0,4452,74.0
2022-05-01,Franklin,Illinois,17055.0,12239,177.0
2022-05-01,Fulton,Illinois,17057.0,10139,135.0
2022-05-01,Gallatin,Illinois,17059.0,1408,18.0
2022-05-01,Greene,Illinois,17061.0,3622,58.0
2022-05-01,Grundy,Illinois,17063.0,12820,140.0
2022-05-01,Hamilton,Illinois,17065.0,2179,34.0
2022-05-01,Hancock,Illinois,17067.0,4396,58.0
2022-05-01,Hardin,Illinois,17069.0,1054,20.0
2022-05-01,Henderson,Illinois,17071.0,1153,28.0
2022-05-01,Henry,Illinois,17073.0,12768,149.0
2022-05-01,Iroquois,Illinois,17075.0,7230,117.0
2022-05-01,Jackson,Illinois,17077.0,15646,130.0
2022-05-01,Jasper,Illinois,17079.0,2681,32.0
2022-05-01,Jefferson,Illinois,17081.0,11124,176.0
2022-05-01,Jersey,Illinois,17083.0,6272,91.0
2022-05-01,Jo Daviess,Illinois,17085.0,4057,39.0
2022-05-01,Johnson,Illinois,17087.0,4479,46.0
2022-05-01,Kane,Illinois,17089.0,128685,1177.0
2022-05-01,Kankakee,Illinois,17091.0,29027,373.0
2022-05-01,Kendall,Illinois,17093.0,31600,170.0
2022-05-01,Knox,Illinois,17095.0,12611,246.0
2022-05-01,LaSalle,Illinois,17099.0,29216,440.0
2022-05-01,Lake,Illinois,17097.0,154116,1461.0
2022-05-01,Lawrence,Illinois,17101.0,5489,52.0
2022-05-01,Lee,Illinois,17103.0,8881,118.0
2022-05-01,Livingston,Illinois,17105.0,10812,148.0
2022-05-01,Logan,Illinois,17107.0,9658,100.0
2022-05-01,Macon,Illinois,17115.0,30790,354.0
2022-05-01,Macoupin,Illinois,17117.0,12858,171.0
2022-05-01,Madison,Illinois,17119.0,70817,865.0
2022-05-01,Marion,Illinois,17121.0,11901,217.0
2022-05-01,Marshall,Illinois,17123.0,2781,33.0
2022-05-01,Mason,Illinois,17125.0,3920,61.0
2022-05-01,Massac,Illinois,17127.0,3882,71.0
2022-05-01,McDonough,Illinois,17109.0,7251,104.0
2022-05-01,McHenry,Illinois,17111.0,77298,509.0
2022-05-01,McLean,Illinois,17113.0,51100,329.0
2022-05-01,Menard,Illinois,17129.0,3531,24.0
2022-05-01,Mercer,Illinois,17131.0,4040,47.0
2022-05-01,Monroe,Illinois,17133.0,9545,127.0
2022-05-01,Montgomery,Illinois,17135.0,9828,111.0
2022-05-01,Morgan,Illinois,17137.0,9565,144.0
2022-05-01,Moultrie,Illinois,17139.0,4081,52.0
2022-05-01,Ogle,Illinois,17141.0,14104,136.0
2022-05-01,Peoria,Illinois,17143.0,47108,555.0
2022-05-01,Perry,Illinois,17145.0,7481,106.0
2022-05-01,Piatt,Illinois,17147.0,4522,29.0
2022-05-01,Pike,Illinois,17149.0,5038,70.0
2022-05-01,Pope,Illinois,17151.0,960,8.0
2022-05-01,Pulaski,Illinois,17153.0,1727,19.0
2022-05-01,Putnam,Illinois,17155.0,1151,10.0
2022-05-01,Randolph,Illinois,17157.0,10506,131.0
2022-05-01,Richland,Illinois,17159.0,5162,83.0
2022-05-01,Rock Island,Illinois,17161.0,33407,521.0
2022-05-01,Saline,Illinois,17165.0,7894,111.0
2022-05-01,Sangamon,Illinois,17167.0,55595,432.0
2022-05-01,Schuyler,Illinois,17169.0,1964,29.0
2022-05-01,Scott,Illinois,17171.0,1264,12.0
2022-05-01,Shelby,Illinois,17173.0,6240,80.0
2022-05-01,St. Clair,Illinois,17163.0,69894,774.0
2022-05-01,Stark,Illinois,17175.0,1518,33.0
2022-05-01,Stephenson,Illinois,17177.0,11553,176.0
2022-05-01,Tazewell,Illinois,17179.0,37091,498.0
2022-05-01,Union,Illinois,17181.0,5383,68.0
2022-05-01,Unknown,Illinois,,0,2254.0
2022-05-01,Vermilion,Illinois,17183.0,28066,313.0
2022-05-01,Wabash,Illinois,17185.0,3718,31.0
2022-05-01,Warren,Illinois,17187.0,4052,87.0
2022-05-01,Washington,Illinois,17189.0,3436,41.0
2022-05-01,Wayne,Illinois,17191.0,5304,85.0
2022-05-01,White,Illinois,17193.0,4405,59.0
2022-05-01,Whiteside,Illinois,17195.0,15527,267.0
2022-05-01,Will,Illinois,17197.0,165378,1607.0
2022-05-01,Williamson,Illinois,17199.0,22664,261.0
2022-05-01,Winnebago,Illinois,17201.0,77462,850.0
2022-05-01,Woodford,Illinois,17203.0,10459,124.0
